valorTotal;ide_dhEmi_$date;ide_natOp;infAdic_infCpl;total_icmsTot_vDesc;total_icmsTot_vFrete;total_icmsTot_vOutro;total_icmsTot_vProd;total_icmsTot_vSeg;total_icmsTot_vTotTrib;total_icmsTot_vbc;total_icmsTot_vbcst;total_icmsTot_vcofins;total_icmsTot_vicms;total_icmsTot_vicmsDeson;total_icmsTot_vii;total_icmsTot_vipi;total_icmsTot_vnf;total_icmsTot_vpis;total_icmsTot_vst;nItem;prod_indTot;prod_qCom;prod_uCom;prod_vProd;prod_vUnCom;prod_xProd
69.46;2016-01-16T13:34:24.000Z;VENDA;Mesa 80;0.0;0.0;0.0;69.46;0.0;6.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.46;0.0;0.0;3;1;1.0;UN;4.5;4.5;REFRIGERANTE
66.5;2016-01-16T13:42:21.000Z;VENDA;Mesa 75;0.0;0.0;0.0;66.51;0.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.51;0.0;0.0;1;1;0.904;KG;62.01;68.6;BUFFET
66.5;2016-01-16T13:42:21.000Z;VENDA;Mesa 75;0.0;0.0;0.0;66.51;0.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.51;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
70.19;2016-01-16T13:43:21.000Z;VENDA;Mesa 27;0.0;0.0;0.0;70.2;0.0;9.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.2;0.0;0.0;1;1;1.0;UN;9.8;9.8;CERVEJA LATA
70.19;2016-01-16T13:43:21.000Z;VENDA;Mesa 27;0.0;0.0;0.0;70.2;0.0;9.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.2;0.0;0.0;2;1;0.815;KG;55.9;68.6;BUFFET
70.19;2016-01-16T13:43:21.000Z;VENDA;Mesa 27;0.0;0.0;0.0;70.2;0.0;9.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.2;0.0;0.0;3;1;1.0;UN;4.5;4.5;REFRIGERANTE
58.82;2016-01-16T13:43:59.000Z;VENDA;Mesa 46;0.0;0.0;0.0;58.82;0.0;10.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.82;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
58.82;2016-01-16T13:43:59.000Z;VENDA;Mesa 46;0.0;0.0;0.0;58.82;0.0;10.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.82;0.0;0.0;2;1;1.0;UN;9.8;9.8;CERVEJA LATA
58.82;2016-01-16T13:43:59.000Z;VENDA;Mesa 46;0.0;0.0;0.0;58.82;0.0;10.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.82;0.0;0.0;3;1;0.598;KG;41.02;68.6;BUFFET
58.82;2016-01-16T13:43:59.000Z;VENDA;Mesa 46;0.0;0.0;0.0;58.82;0.0;10.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.82;0.0;0.0;4;1;1.0;UN;4.5;4.5;REFRIGERANTE
22.33;2016-01-16T13:44:17.000Z;VENDA;Mesa 73;0.0;0.0;0.0;22.33;0.0;2.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.33;0.0;0.0;1;1;0.26;KG;17.83;68.6;BUFFET
22.33;2016-01-16T13:44:17.000Z;VENDA;Mesa 73;0.0;0.0;0.0;22.33;0.0;2.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.33;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
33.31;2016-01-16T13:44:26.000Z;VENDA;Mesa 76;0.0;0.0;0.0;33.31;0.0;3.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.31;0.0;0.0;1;1;0.42;KG;28.81;68.6;BUFFET
33.31;2016-01-16T13:44:26.000Z;VENDA;Mesa 76;0.0;0.0;0.0;33.31;0.0;3.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.31;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
39.64;2016-01-16T13:48:50.000Z;VENDA;Mesa 87;0.0;0.0;0.0;39.65;0.0;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.65;0.0;0.0;1;1;0.578;KG;39.65;68.6;BUFFET
89.93;2016-01-16T13:50:35.000Z;VENDA;Mesa 85;0.0;0.0;0.0;89.94;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.94;0.0;0.0;1;1;1.0;UN;4.5;4.5;SUCO
89.93;2016-01-16T13:50:35.000Z;VENDA;Mesa 85;0.0;0.0;0.0;89.94;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.94;0.0;0.0;2;1;2.0;UN;13.0;6.5;SUSHI ESPECIAL
89.93;2016-01-16T13:50:35.000Z;VENDA;Mesa 85;0.0;0.0;0.0;89.94;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.94;0.0;0.0;3;1;1.056;KG;72.44;68.6;BUFFET
50.32;2016-01-16T13:52:30.000Z;VENDA;Mesa 83;0.0;0.0;0.0;50.32;0.0;4.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.32;0.0;0.0;1;1;0.668;KG;45.82;68.6;BUFFET
50.32;2016-01-16T13:52:30.000Z;VENDA;Mesa 83;0.0;0.0;0.0;50.32;0.0;4.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.32;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
61.24;2016-01-16T13:57:00.000Z;VENDA;Mesa 81;0.0;0.0;0.0;61.25;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.25;0.0;0.0;1;1;0.734;KG;50.35;68.6;BUFFET
61.24;2016-01-16T13:57:00.000Z;VENDA;Mesa 81;0.0;0.0;0.0;61.25;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.25;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
61.24;2016-01-16T13:57:00.000Z;VENDA;Mesa 81;0.0;0.0;0.0;61.25;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.25;0.0;0.0;3;1;2.0;UN;6.4;3.2;DOCINHOS
64.13;2016-01-16T13:58:18.000Z;VENDA;Mesa 93;0.0;0.0;0.0;64.14;0.0;4.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.14;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
64.13;2016-01-16T13:58:18.000Z;VENDA;Mesa 93;0.0;0.0;0.0;64.14;0.0;4.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.14;0.0;0.0;2;1;0.884;KG;60.64;68.6;BUFFET
27.96;2016-01-16T14:05:08.000Z;VENDA;Mesa 86;0.0;0.0;0.0;27.96;0.0;3.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.96;0.0;0.0;1;1;0.342;KG;23.46;68.6;BUFFET
27.96;2016-01-16T14:05:08.000Z;VENDA;Mesa 86;0.0;0.0;0.0;27.96;0.0;3.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.96;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
36.39;2016-01-16T14:05:26.000Z;VENDA;Mesa 88;0.0;0.0;0.0;36.39;0.0;1.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.39;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
36.39;2016-01-16T14:05:26.000Z;VENDA;Mesa 88;0.0;0.0;0.0;36.39;0.0;1.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.39;0.0;0.0;2;1;0.516;KG;35.39;68.6;BUFFET
78.38;2016-01-16T14:11:04.000Z;VENDA;Mesa 90;0.0;0.0;0.0;78.38;0.0;6.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.38;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
78.38;2016-01-16T14:11:04.000Z;VENDA;Mesa 90;0.0;0.0;0.0;78.38;0.0;6.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.38;0.0;0.0;2;1;1.026;KG;70.38;68.6;BUFFET
78.38;2016-01-16T14:11:04.000Z;VENDA;Mesa 90;0.0;0.0;0.0;78.38;0.0;6.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.38;0.0;0.0;3;1;1.0;UN;4.5;4.5;REFRIGERANTE
36.66;2016-01-16T14:13:40.000Z;VENDA;Mesa 91;0.0;0.0;0.0;36.67;0.0;3.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.67;0.0;0.0;1;1;1.0;UN;4.5;4.5;LIMONADA
36.66;2016-01-16T14:13:40.000Z;VENDA;Mesa 91;0.0;0.0;0.0;36.67;0.0;3.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.67;0.0;0.0;2;1;1.0;UN;3.5;3.5;AGUA
36.66;2016-01-16T14:13:40.000Z;VENDA;Mesa 91;0.0;0.0;0.0;36.67;0.0;3.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.67;0.0;0.0;3;1;0.418;KG;28.67;68.6;BUFFET
26.04;2016-01-16T14:14:15.000Z;VENDA;Mesa 92;0.0;0.0;0.0;26.04;0.0;1.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.04;0.0;0.0;1;1;1.0;UN;4.5;4.5;SUCO
26.04;2016-01-16T14:14:15.000Z;VENDA;Mesa 92;0.0;0.0;0.0;26.04;0.0;1.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.04;0.0;0.0;2;1;0.314;KG;21.54;68.6;BUFFET
370.48;2016-01-16T14:25:32.000Z;VENDA;Mesa 98;0.0;0.0;0.0;370.5;0.0;17.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.5;0.0;0.0;1;1;1.0;UN;295.0;295.0;SUSHI ESPECIAL
370.48;2016-01-16T14:25:32.000Z;VENDA;Mesa 98;0.0;0.0;0.0;370.5;0.0;17.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.5;0.0;0.0;2;1;1.0;UN;4.5;4.5;LIMONADA
370.48;2016-01-16T14:25:32.000Z;VENDA;Mesa 98;0.0;0.0;0.0;370.5;0.0;17.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.5;0.0;0.0;3;1;1.0;UN;3.5;3.5;AGUA
370.48;2016-01-16T14:25:32.000Z;VENDA;Mesa 98;0.0;0.0;0.0;370.5;0.0;17.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.5;0.0;0.0;4;1;0.984;KG;67.5;68.6;BUFFET
85.02;2016-01-16T14:32:04.000Z;VENDA;Mesa 97;0.0;0.0;0.0;85.03;0.0;5.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.03;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
85.02;2016-01-16T14:32:04.000Z;VENDA;Mesa 97;0.0;0.0;0.0;85.03;0.0;5.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.03;0.0;0.0;2;1;1.0;UN;1.0;1.0;CHA
85.02;2016-01-16T14:32:04.000Z;VENDA;Mesa 97;0.0;0.0;0.0;85.03;0.0;5.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.03;0.0;0.0;3;1;1.174;KG;80.53;68.6;BUFFET
134.64;2016-01-16T15:14:40.000Z;VENDA;Mesa 99;0.0;0.0;0.0;134.67;0.0;35.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.67;0.0;0.0;1;1;2.0;UN;36.0;18.0;CERVEJA
134.64;2016-01-16T15:14:40.000Z;VENDA;Mesa 99;0.0;0.0;0.0;134.67;0.0;35.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.67;0.0;0.0;2;1;1.0;UN;12.0;12.0;CAIPIRINHA
134.64;2016-01-16T15:14:40.000Z;VENDA;Mesa 99;0.0;0.0;0.0;134.67;0.0;35.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.67;0.0;0.0;3;1;1.0;UN;15.0;15.0;CAIPIROSKA
134.64;2016-01-16T15:14:40.000Z;VENDA;Mesa 99;0.0;0.0;0.0;134.67;0.0;35.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.67;0.0;0.0;4;1;0.95;KG;65.17;68.6;BUFFET
134.64;2016-01-16T15:14:40.000Z;VENDA;Mesa 99;0.0;0.0;0.0;134.67;0.0;35.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.67;0.0;0.0;5;1;1.0;UN;6.5;6.5;CERVEJA LATA
35.94;2016-01-18T12:10:18.000Z;VENDA;Mesa 1;0.0;0.0;0.0;35.94;0.0;1.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.94;0.0;0.0;1;1;0.524;KG;35.94;68.6;BUFFET
41.91;2016-01-18T12:25:08.000Z;VENDA;Mesa 3;0.0;0.0;0.0;41.91;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.91;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
41.91;2016-01-18T12:25:08.000Z;VENDA;Mesa 3;0.0;0.0;0.0;41.91;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.91;0.0;0.0;2;1;0.56;KG;38.41;68.6;BUFFET
27.85;2016-01-18T12:26:25.000Z;VENDA;Mesa 4;0.0;0.0;0.0;27.85;0.0;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.85;0.0;0.0;1;1;0.406;KG;27.85;68.6;BUFFET
42.8;2016-01-18T12:26:34.000Z;VENDA;Mesa 15;0.0;0.0;0.0;42.8;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.53;0.0;0.0;1;1;0.62;KG;42.8;68.6;BUFFET
29.74;2016-01-18T12:26:45.000Z;VENDA;Mesa 5;0.0;0.0;0.0;29.74;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.74;0.0;0.0;1;1;1.0;UN;4.5;4.5;LIMONADA
29.74;2016-01-18T12:26:45.000Z;VENDA;Mesa 5;0.0;0.0;0.0;29.74;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.74;0.0;0.0;2;1;0.368;KG;25.24;68.6;BUFFET
26.04;2016-01-18T12:31:39.000Z;VENDA;Mesa 6;0.0;0.0;0.0;26.04;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.04;0.0;0.0;1;1;0.314;KG;21.54;68.6;BUFFET
26.04;2016-01-18T12:31:39.000Z;VENDA;Mesa 6;0.0;0.0;0.0;26.04;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.04;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
110.23;2016-01-18T12:35:24.000Z;VENDA;Mesa 7;0.0;0.0;0.0;110.25;0.0;8.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.25;0.0;0.0;1;1;1.476;KG;101.25;68.6;BUFFET
110.23;2016-01-18T12:35:24.000Z;VENDA;Mesa 7;0.0;0.0;0.0;110.25;0.0;8.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.25;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
110.23;2016-01-18T12:35:24.000Z;VENDA;Mesa 7;0.0;0.0;0.0;110.25;0.0;8.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.25;0.0;0.0;3;1;1.0;UN;4.5;4.5;REFRIGERANTE
40.42;2016-01-18T12:40:09.000Z;VENDA;Mesa 9;0.0;0.0;0.0;40.43;0.0;3.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.43;0.0;0.0;1;1;1.0;UN;4.9;4.9;SUCO
40.42;2016-01-18T12:40:09.000Z;VENDA;Mesa 9;0.0;0.0;0.0;40.43;0.0;3.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.43;0.0;0.0;2;1;0.518;KG;35.53;68.6;BUFFET
34.29;2016-01-18T12:43:40.000Z;VENDA;Mesa 30;0.0;0.0;0.0;34.3;0.0;1.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.3;0.0;0.0;1;1;0.5;KG;34.3;68.6;BUFFET
31.76;2016-01-18T12:44:23.000Z;VENDA;Mesa 19;0.0;0.0;0.0;31.76;0.0;2.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.76;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
31.76;2016-01-18T12:44:23.000Z;VENDA;Mesa 19;0.0;0.0;0.0;31.76;0.0;2.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.76;0.0;0.0;2;1;0.412;KG;28.26;68.6;BUFFET
71.82;2016-01-18T12:45:06.000Z;VENDA;Mesa 18;0.0;0.0;0.0;71.82;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.82;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
71.82;2016-01-18T12:45:06.000Z;VENDA;Mesa 18;0.0;0.0;0.0;71.82;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.82;0.0;0.0;2;1;0.996;KG;68.32;68.6;BUFFET
51.39;2016-01-18T12:45:55.000Z;VENDA;Mesa 22;0.0;0.0;0.0;51.39;0.0;4.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.39;0.0;0.0;1;1;1.0;UN;4.5;4.5;SUCO
51.39;2016-01-18T12:45:55.000Z;VENDA;Mesa 22;0.0;0.0;0.0;51.39;0.0;4.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.39;0.0;0.0;2;1;0.618;KG;42.39;68.6;BUFFET
51.39;2016-01-18T12:45:55.000Z;VENDA;Mesa 22;0.0;0.0;0.0;51.39;0.0;4.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.39;0.0;0.0;3;1;1.0;UN;4.5;4.5;REFRIGERANTE
31.83;2016-01-18T12:48:46.000Z;VENDA;Mesa 17;0.0;0.0;0.0;31.83;0.0;1.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.83;0.0;0.0;1;1;0.464;KG;31.83;68.6;BUFFET
38.07;2016-01-18T12:48:52.000Z;VENDA;Mesa 13;0.0;0.0;0.0;38.07;0.0;1.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.38;0.0;0.0;1;1;0.55;KG;38.07;68.6;BUFFET
51.24;2016-01-18T12:54:47.000Z;VENDA;Mesa 28;0.0;0.0;0.0;51.24;0.0;3.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.24;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
51.24;2016-01-18T12:54:47.000Z;VENDA;Mesa 28;0.0;0.0;0.0;51.24;0.0;3.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.24;0.0;0.0;2;1;0.696;KG;47.74;68.6;BUFFET
27.47;2016-01-18T13:00:42.000Z;VENDA;Mesa 25;0.0;0.0;0.0;27.47;0.0;1.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.47;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
27.47;2016-01-18T13:00:42.000Z;VENDA;Mesa 25;0.0;0.0;0.0;27.47;0.0;1.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.47;0.0;0.0;2;1;0.386;KG;26.47;68.6;BUFFET
43.35;2016-01-18T13:01:26.000Z;VENDA;Mesa 21;0.0;0.0;0.0;43.35;0.0;1.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.35;0.0;0.0;1;1;0.632;KG;43.35;68.6;BUFFET
85.34;2016-01-18T13:02:29.000Z;VENDA;Mesa 14;0.0;0.0;0.0;85.36;0.0;8.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.36;0.0;0.0;1;1;1.084;KG;74.36;68.6;BUFFET
85.34;2016-01-18T13:02:29.000Z;VENDA;Mesa 14;0.0;0.0;0.0;85.36;0.0;8.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.36;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
85.34;2016-01-18T13:02:29.000Z;VENDA;Mesa 14;0.0;0.0;0.0;85.36;0.0;8.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.36;0.0;0.0;3;1;1.0;UN;6.5;6.5;CERVEJA LATA
22.29;2016-01-18T13:04:19.000Z;VENDA;Mesa 43;0.0;0.0;0.0;22.29;0.0;2.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.29;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
22.29;2016-01-18T13:04:19.000Z;VENDA;Mesa 43;0.0;0.0;0.0;22.29;0.0;2.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.29;0.0;0.0;2;1;0.274;KG;18.79;68.6;BUFFET
17.97;2016-01-18T13:04:50.000Z;VENDA;Mesa 41;0.0;0.0;0.0;17.97;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.97;0.0;0.0;1;1;0.262;KG;17.97;68.6;BUFFET
35.94;2016-01-18T13:05:36.000Z;VENDA;Mesa 42;0.0;0.0;0.0;35.94;0.0;1.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.94;0.0;0.0;1;1;0.524;KG;35.94;68.6;BUFFET
58.38;2016-01-18T13:05:50.000Z;VENDA;Mesa 11;0.0;0.0;0.0;58.38;0.0;5.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.42;0.0;0.0;1;1;0.72;KG;49.38;68.6;BUFFET
58.38;2016-01-18T13:05:50.000Z;VENDA;Mesa 11;0.0;0.0;0.0;58.38;0.0;5.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.42;0.0;0.0;2;1;2.0;UN;9.0;4.5;REFRIGERANTE
31.52;2016-01-18T13:06:05.000Z;VENDA;Mesa 10;0.0;0.0;0.0;31.52;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.52;0.0;0.0;1;1;0.394;KG;27.02;68.6;BUFFET
31.52;2016-01-18T13:06:05.000Z;VENDA;Mesa 10;0.0;0.0;0.0;31.52;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.52;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
29.33;2016-01-18T13:06:23.000Z;VENDA;Mesa 44;0.0;0.0;0.0;29.33;0.0;3.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.33;0.0;0.0;1;1;0.362;KG;24.83;68.6;BUFFET
29.33;2016-01-18T13:06:23.000Z;VENDA;Mesa 44;0.0;0.0;0.0;29.33;0.0;3.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.33;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
92.46;2016-01-18T13:06:45.000Z;VENDA;Mesa 16;0.0;0.0;0.0;92.48;0.0;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.48;0.0;0.0;1;1;1.0;UN;4.5;4.5;SUCO
92.46;2016-01-18T13:06:45.000Z;VENDA;Mesa 16;0.0;0.0;0.0;92.48;0.0;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.48;0.0;0.0;2;1;1.0;UN;3.5;3.5;AGUA
92.46;2016-01-18T13:06:45.000Z;VENDA;Mesa 16;0.0;0.0;0.0;92.48;0.0;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.48;0.0;0.0;3;1;1.166;KG;79.98;68.6;BUFFET
92.46;2016-01-18T13:06:45.000Z;VENDA;Mesa 16;0.0;0.0;0.0;92.48;0.0;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.48;0.0;0.0;4;1;1.0;UN;4.5;4.5;CERVEJA
47.19;2016-01-18T13:07:40.000Z;VENDA;Mesa 33;0.0;0.0;0.0;47.19;0.0;1.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.19;0.0;0.0;1;1;0.688;KG;47.19;68.6;BUFFET
24.11;2016-01-18T13:09:39.000Z;VENDA;Mesa 40;0.0;0.0;0.0;24.11;0.0;1.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.11;0.0;0.0;1;1;1.0;UN;4.5;4.5;SUCO
24.11;2016-01-18T13:09:39.000Z;VENDA;Mesa 40;0.0;0.0;0.0;24.11;0.0;1.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.11;0.0;0.0;2;1;0.286;KG;19.61;68.6;BUFFET
25.35;2016-01-18T13:10:25.000Z;VENDA;Mesa 38;0.0;0.0;0.0;25.35;0.0;2.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.35;0.0;0.0;1;1;0.304;KG;20.85;68.6;BUFFET
25.35;2016-01-18T13:10:25.000Z;VENDA;Mesa 38;0.0;0.0;0.0;25.35;0.0;2.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.35;0.0;0.0;2;1;1.0;UN;4.5;4.5;REFRIGERANTE
29.49;2016-01-18T13:11:05.000Z;VENDA;Mesa 37;0.0;0.0;0.0;29.49;0.0;1.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.49;0.0;0.0;1;1;0.43;KG;29.49;68.6;BUFFET
58.25;2016-01-18T13:18:18.000Z;VENDA;Mesa 57;0.0;0.0;0.0;58.25;0.0;2.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.25;0.0;0.0;1;1;0.718;KG;49.25;68.6;BUFFET
58.25;2016-01-18T13:18:18.000Z;VENDA;Mesa 57;0.0;0.0;0.0;58.25;0.0;2.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.25;0.0;0.0;2;1;2.0;UN;9.0;4.5;SUCO
22.77;2016-01-18T13:21:06.000Z;VENDA;Mesa 55;0.0;0.0;0.0;22.77;0.0;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.77;0.0;0.0;1;1;0.332;KG;22.77;68.6;BUFFET
31.28;2016-01-18T13:23:13.000Z;VENDA;Mesa 56;0.0;0.0;0.0;31.28;0.0;1.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.28;0.0;0.0;1;1;0.456;KG;31.28;68.6;BUFFET
49.06;2016-01-18T13:25:38.000Z;VENDA;Mesa 36;0.0;0.0;0.0;49.06;0.0;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.06;0.0;0.0;1;1;0.584;KG;40.06;68.6;BUFFET
49.06;2016-01-18T13:25:38.000Z;VENDA;Mesa 36;0.0;0.0;0.0;49.06;0.0;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.06;0.0;0.0;2;1;2.0;UN;9.0;4.5;REFRIGERANTE
51.86;2016-01-18T13:28:13.000Z;VENDA;Mesa 60;0.0;0.0;0.0;51.86;0.0;2.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.86;0.0;0.0;1;1;0.756;KG;51.86;68.6;BUFFET
15.77;2016-01-18T13:28:53.000Z;VENDA;Mesa 67;0.0;0.0;0.0;15.77;0.0;0.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.77;0.0;0.0;1;1;0.23;KG;15.77;68.6;BUFFET
56.84;2016-01-18T13:30:45.000Z;VENDA;Mesa 58;0.0;0.0;0.0;56.84;0.0;5.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.84;0.0;0.0;1;1;1.0;UN;3.5;3.5;AGUA
56.84;2016-01-18T13:30:45.000Z;VENDA;Mesa 58;0.0;0.0;0.0;56.84;0.0;5.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.84;0.0;0.0;2;1;0.712;KG;48.84;68.6;BUFFET
